username,video_id,comments_topics,comments_sentiment,comment_count
gabiindigo,7215882596885024005,"['Procrastinate on tiktok ✅', '*does nothing*', 'try ritalin', 'add go to lecture to that list', 'Me at this very moment']"
gabiindigo,7425628044578000134,"['😂😂😂', 'Deleting comments is crazy 😳', 'Wheyyy I didn’t start this trauma at least', 'This is some mad clout chasing']"
gabiindigo,7348110438837636358,"['She is me', 'so real', 'Same 😭', ""@Joy'kiee"", 'the sound the straw made sounded like the intro of “HUMBLE” by Kendrick.🧍🏾']"
ivorswartz,7443908144054488375,"['Wow, you are so inspirational and addressing those issues that people are walking circles around, taking people out of their comfort zone. Respect, Mr Swartz', '👏👏👏Wow wow 😳', 'Ivor Swartz my vriend..eks baie Bly vi jou ons was Saam op brandvlei gevangenis en jy was deestyds so inspirational ..✌️', '🥰', '🔥']"
ivorswartz,7406629240193453317,"['GOD BLESS YOU💯❤', 'Awesome job man, i wish well on this journey…', 'Wow! Prys di Here. Jy is Voorwaar so n groot inspirasie. Mag di Here jou lei.', 'Ek soek die boek 🙏 al so die vyeboom ni bot nie NOG TAANS', 'jy was my my skool laas jaar gaani die skool se nie maar ek daai heel 1 ste boek gelees *velore seun van die gaatjie* so so mooi🤝']"
ivorswartz,7377678300820360454,"['😭😭😭 DT bring n knop in my keel', 'strongs bru keep doing what you doing you a inspiration for me and many youngsters\nsienju more in Worcester by een van jou toespraakke ek is van CFA', 'heaven lies at the feet of your mother k wens k kon my ma a huis gekoopit😭', 'I got you 🥺🥺🥺🥺', 'Ivor ❤️❤️❤️❤️❤️🥺']"
ivorswartz,7493188160344689926,"['🙏🙏🙏🙏🙏🙏', '🙏']"
ivorswartz,7489501293766053175,"['wow powerful😭😭😭😭😭😭😭😭😭😭', '🥺🥺🥺\nSo so mooi en related 🥹❤️Lord Thank you 🙏', 'Powerful bru amazingly so aai toggies', 'Aaaah dis beautiful 😍\nDankie vir dit \U0001fa77🙏', 'Wow\nLiterally speechless']"
lemniy,7491375793944235270,"['😂😂😂😂 faaaacts', '😂😂😂', '🤣🤣🤣', '😂😂😂❤️', '😂😂😂']"
lemniy,7467611159500344581,"['Ma vie toi❤️', 'Mes amoureusesssssss', '💖💖💖💖', 'Valentine’s Day collab? 💌 DM us now! Don’t miss your chance! ⏳']"
lemniy,7465737260084841734,"['Guapaa😍', 'guappissima 🥰🥰🥰', '❄️', '😍😍😍😍', '💖💖💖💖']"
lemniy,7386399946167143685,"['YOU LL DRIVE HER CRAAAAZY 😂😂', '😂😂😂la meilleure', 'un cauchemar😂😂😂😂😂', 'Hta mama😂😂😂😂 😭😭😭', '😂😂😂😂😂']"
sallma.rs,7074200126205529346,"['jolie', 'J’aime', 't es où ?', 'a beautiful woman 😘', 'Salut sa va']"
sallma.rs,7093503702094449926,"['Svp je peux avoir ton insta❤️', 'je t envoyer un msg en privé rép stp']"
sallma.rs,7087668136861830406,"['My doctor😍', 'My bestie 🫶🏻❤️', 'omg why I feel so happy and proud', 'Congratulations 🥰', 'Good luck ❤️']"
sallma.rs,7389312905222704389,['💙💙']
alloouullaa,6799264484507618566,"['C comme prestigia', 'Can i live there , thanks', 'Where in morocco???', 'C dure spe maths ou pas je vais la choisir l’année prochaine mon', 'Bruh if it was my house and it was burning I’d rather stay in the go outside.. really awesome 😂❤️']"
alloouullaa,7484664970941091077,"['😍😍😍', '😍', '❤️❤️❤️']"
alloouullaa,7477710134580481285,"['J’adoree!!!', '😍😍']"
alloouullaa,7473662978902986039,"['Jadoree', 'Jdrr', '💞💞💞💞', '🧘🧘🧘🧘', '😍😍😍']"
alloouullaa,7464913886639033605,['😻😻😻']
iliass_94,7441573236170640695,"['Macha Allah idanat 3ad', 'بالتوفيق عمو 🥰🥰🥰', 'ذكن زمن🥺🥺😟😢', '❤❤', '❤️❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥']"
